IDTDOC,IDEPAIS,IDESTGEN,EDAD,IDCODEMUNI,IDCODEDEPTO,IDCOLCALEN,IDCOLGEN,IDCOLNATU,IDCOLBILIN,IDCOLCARAC,IDDESING,IDDESMATH,IDPUESTO
1,1,1,25,5045.0,5.0,3,1,1,0.0,1,2,3,0
1,1,1,43,5045.0,5.0,3,1,1,0.0,1,2,3,5
1,1,2,20,18001.0,18.0,3,1,1,0.0,1,2,4,3
1,1,2,22,18001.0,18.0,3,1,1,0.0,1,3,4,3
1,1,1,22,18001.0,18.0,3,1,1,0.0,1,2,2,0
1,1,1,22,11001.0,11.0,1,1,2,0.0,1,5,4,2
1,1,2,18,11001.0,11.0,1,1,2,0.0,1,3,3,0
1,1,2,21,11001.0,11.0,1,1,2,0.0,1,5,4,1
1,1,2,19,76122.0,76.0,1,1,2,0.0,1,4,5,1
1,1,1,22,18592.0,18.0,1,1,1,0.0,3,2,3,5
1,1,2,21,41001.0,41.0,1,1,1,0.0,3,4,3,2
1,1,2,20,17001.0,17.0,3,1,2,0.0,1,2,3,4
1,1,1,28,19001.0,19.0,3,1,2,0.0,1,2,2,0
1,1,2,20,19807.0,19.0,3,1,2,0.0,1,3,4,1
1,1,2,21,41551.0,41.0,3,1,2,0.0,1,3,2,6
1,1,2,20,17174.0,17.0,3,1,2,0.0,1,3,3,0
1,1,2,34,19807.0,19.0,3,1,2,0.0,1,1,3,0
1,1,1,24,76364.0,76.0,3,1,2,0.0,1,3,3,0
3,1,2,17,19807.0,19.0,3,1,2,0.0,1,3,3,6
1,1,2,20,19807.0,19.0,3,1,2,0.0,1,2,3,0
1,1,2,20,23162.0,23.0,3,1,1,0.0,3,3,3,4
1,1,2,30,52001.0,52.0,3,1,2,0.0,1,3,4,1
1,1,1,28,76001.0,76.0,3,1,2,0.0,1,2,3,0
1,1,2,19,76001.0,76.0,3,3,2,0.0,2,3,3,0
1,1,2,18,52001.0,52.0,3,3,2,0.0,2,3,3,6
1,1,2,18,76001.0,76.0,3,3,2,0.0,2,3,3,5
1,1,1,25,76001.0,76.0,3,3,2,0.0,2,3,3,6
1,1,1,28,76001.0,76.0,3,3,2,0.0,2,2,3,0
1,1,2,19,76364.0,76.0,3,3,2,0.0,2,3,3,0
3,1,2,17,76001.0,76.0,3,3,2,0.0,2,3,3,5
1,1,1,23,76001.0,76.0,3,3,2,0.0,2,3,3,0
1,1,2,19,76001.0,76.0,3,3,2,0.0,2,3,4,3
1,1,2,29,76001.0,76.0,3,3,2,0.0,2,4,3,4
1,1,1,20,76001.0,76.0,3,3,2,0.0,2,3,4,2
1,1,2,25,76001.0,76.0,3,3,2,0.0,2,3,4,2
1,1,2,24,76001.0,76.0,3,3,2,0.0,2,3,4,0
1,1,2,19,76001.0,76.0,3,3,2,0.0,2,3,3,0
3,1,1,18,76001.0,76.0,3,3,2,0.0,2,3,3,4
1,1,1,18,76001.0,76.0,3,3,2,0.0,2,3,3,5
1,1,2,19,76001.0,76.0,3,3,2,0.0,2,3,3,0
1,1,1,23,76001.0,76.0,3,3,2,0.0,2,3,3,0
1,1,1,26,76001.0,76.0,3,3,2,0.0,2,2,2,0
1,1,1,28,76001.0,76.0,3,3,2,0.0,2,3,3,4
1,1,2,19,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,2,31,76001.0,76.0,3,1,2,0.0,1,3,4,1
1,1,1,39,76001.0,76.0,3,1,2,0.0,1,2,3,3
3,1,1,18,76001.0,76.0,3,1,2,0.0,1,2,2,0
1,1,1,18,76001.0,76.0,3,1,2,0.0,1,4,2,4
1,1,2,27,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,2,18,76001.0,76.0,3,1,2,0.0,1,5,4,2
1,1,1,23,44001.0,44.0,1,1,1,0.0,3,3,3,0
1,1,1,32,27810.0,27.0,1,1,1,0.0,3,3,3,4
3,1,1,17,27050.0,27.0,1,1,1,0.0,3,2,3,0
3,1,2,16,27001.0,27.0,1,1,1,0.0,1,3,3,0
1,1,1,20,27001.0,27.0,1,1,1,0.0,1,3,1,0
1,1,1,18,27001.0,27.0,1,1,1,0.0,1,2,3,6
1,1,2,18,27001.0,27.0,1,1,1,0.0,1,3,3,0
3,1,2,15,27001.0,27.0,1,1,1,0.0,1,2,3,3
1,1,2,18,68276.0,68.0,3,1,2,0.0,2,3,3,0
1,1,1,25,68276.0,68.0,3,1,2,0.0,2,2,3,6
1,1,2,21,68547.0,68.0,3,1,2,0.0,2,2,3,6
1,1,2,18,47001.0,47.0,1,1,2,0.0,3,5,4,1
1,1,1,30,8001.0,8.0,3,1,2,0.0,1,2,2,0
3,1,1,16,85001.0,85.0,1,1,1,0.0,1,3,3,0
1,1,1,19,85001.0,85.0,1,1,1,0.0,1,2,3,5
1,1,1,21,85001.0,85.0,1,1,1,0.0,1,3,3,4
1,1,2,21,85001.0,85.0,1,1,1,0.0,1,2,3,0
1,1,2,31,85125.0,85.0,3,1,1,0.0,1,3,3,0
1,1,2,26,76001.0,76.0,3,1,2,0.0,1,3,4,2
1,1,2,18,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,2,18,76001.0,76.0,3,1,2,0.0,1,4,4,1
1,1,2,20,76001.0,76.0,3,1,2,0.0,1,3,3,0
1,1,1,21,76001.0,76.0,3,1,2,0.0,1,3,3,3
1,1,2,19,76001.0,76.0,3,1,2,0.0,1,2,3,0
1,1,1,20,76001.0,76.0,3,1,2,0.0,1,3,3,5
1,1,2,18,17001.0,17.0,1,1,1,0.0,1,2,7,0
1,1,2,18,17001.0,17.0,1,1,1,0.0,1,4,4,1
1,1,1,21,11001.0,11.0,1,1,1,0.0,1,3,3,6
1,1,2,26,68755.0,68.0,3,1,2,0.0,1,3,3,5
1,1,2,32,68755.0,68.0,3,1,2,0.0,1,2,3,0
1,1,2,22,19698.0,19.0,3,1,2,0.0,1,3,3,2
1,1,1,26,76111.0,76.0,1,1,1,0.0,3,3,3,3
1,1,2,35,76318.0,76.0,1,1,1,0.0,3,3,3,4
1,1,2,20,76111.0,76.0,1,1,1,0.0,3,2,3,0
1,1,2,26,76001.0,76.0,2,1,2,0.0,3,3,3,0
3,1,2,17,76001.0,76.0,2,1,2,0.0,3,3,3,0
1,1,1,22,76001.0,76.0,1,1,2,0.0,2,4,4,1
1,1,2,22,76001.0,76.0,1,1,2,0.0,2,3,3,0
3,1,2,16,76001.0,76.0,1,1,2,0.0,3,3,3,0
1,1,1,22,76109.0,76.0,1,1,2,0.0,3,3,3,4
1,1,1,20,76109.0,76.0,1,1,2,0.0,3,3,4,2
1,1,2,28,76001.0,76.0,1,1,2,0.0,3,2,4,0
1,1,1,34,76109.0,76.0,1,1,2,0.0,3,3,3,4
3,1,1,18,76233.0,76.0,1,1,2,0.0,3,3,3,5
1,1,1,18,76233.0,76.0,1,1,2,0.0,3,3,3,0
1,1,2,21,76001.0,76.0,1,1,2,0.0,3,4,5,1
1,1,1,20,76001.0,76.0,1,1,2,0.0,3,3,3,0
1,1,1,19,76001.0,76.0,1,1,2,0.0,3,3,2,0
1,1,2,21,76001.0,76.0,1,1,2,0.0,3,2,3,6
1,1,2,21,76001.0,76.0,1,1,2,0.0,3,3,4,3
1,1,1,28,76001.0,76.0,1,1,2,0.0,3,3,3,4
1,1,1,24,76001.0,76.0,1,1,2,0.0,3,2,3,0
1,1,2,25,76001.0,76.0,2,1,2,0.0,2,4,3,2
1,1,2,22,76001.0,76.0,2,1,2,0.0,2,2,4,0
1,1,1,19,76001.0,76.0,1,1,1,0.0,1,3,2,0
1,1,2,19,76001.0,76.0,1,1,1,0.0,1,3,4,1
1,1,2,19,76001.0,76.0,1,1,1,0.0,1,3,3,0
1,1,1,22,76001.0,76.0,1,1,1,0.0,1,4,3,3
1,1,1,21,76622.0,76.0,1,1,1,0.0,3,2,4,0
1,1,2,35,76001.0,76.0,1,1,1,0.0,3,4,4,1
1,1,1,19,76001.0,76.0,1,1,1,0.0,3,3,3,0
1,1,2,27,76001.0,76.0,1,1,1,0.0,3,4,4,1
1,1,1,20,76001.0,76.0,1,1,1,0.0,3,4,4,2
1,1,1,20,76001.0,76.0,1,1,1,0.0,3,5,6,1
1,1,2,20,76001.0,76.0,1,1,1,0.0,3,4,4,1
1,1,1,19,76001.0,76.0,1,1,1,0.0,3,4,5,1
1,1,2,18,76001.0,76.0,1,1,1,0.0,3,3,3,0
1,1,1,24,76001.0,76.0,1,1,1,0.0,3,4,3,0
1,1,1,19,76001.0,76.0,1,1,1,0.0,3,4,4,1
1,1,1,19,76001.0,76.0,1,1,1,0.0,3,4,4,1
1,1,2,20,76001.0,76.0,1,1,1,0.0,3,3,3,2
1,1,2,18,76001.0,76.0,1,1,1,0.0,3,3,4,3
1,1,1,18,76001.0,76.0,1,1,1,0.0,3,3,4,0
1,1,2,18,76001.0,76.0,1,1,1,0.0,3,4,4,2
1,1,2,20,76834.0,76.0,1,1,1,0.0,3,3,3,0
1,1,1,19,76001.0,76.0,1,1,1,0.0,3,3,3,3
1,1,1,33,73449.0,73.0,3,1,1,0.0,1,3,3,6
1,1,1,25,76001.0,76.0,3,1,1,0.0,1,2,3,3
1,1,1,24,76001.0,76.0,3,1,1,0.0,1,3,3,4
1,1,1,28,76001.0,76.0,3,1,1,0.0,1,3,3,5
1,1,2,19,76001.0,76.0,1,1,1,0.0,2,2,4,4
1,1,1,19,76001.0,76.0,1,1,1,0.0,2,2,3,5
1,1,2,19,76001.0,76.0,1,1,1,0.0,2,2,3,0
1,1,1,18,11001.0,11.0,1,1,1,0.0,2,3,4,2
1,1,2,22,76001.0,76.0,1,1,1,0.0,2,4,4,2
1,1,2,19,11001.0,11.0,1,1,1,0.0,3,4,5,1
1,1,2,26,76001.0,76.0,1,1,1,0.0,3,5,4,1
1,1,2,19,76001.0,76.0,1,1,1,0.0,3,4,3,2
1,1,2,19,76001.0,76.0,1,1,1,0.0,3,3,4,4
1,1,2,18,76001.0,76.0,1,1,1,0.0,3,3,3,2
1,1,2,19,76001.0,76.0,1,1,1,0.0,3,4,4,1
1,1,2,19,76001.0,76.0,1,1,1,0.0,3,3,4,2
1,1,2,23,76001.0,76.0,1,1,1,0.0,3,3,5,1
1,1,2,18,76001.0,76.0,1,1,1,0.0,3,5,4,1
1,1,2,23,76001.0,76.0,1,1,1,0.0,3,3,3,3
1,1,2,18,76001.0,76.0,1,1,1,0.0,3,4,5,1
1,1,2,36,76001.0,76.0,1,1,1,0.0,3,4,3,4
1,1,1,19,76001.0,76.0,1,1,1,0.0,3,3,3,4
1,1,2,19,76001.0,76.0,1,1,1,0.0,3,5,4,1
1,1,2,32,76001.0,76.0,1,1,1,0.0,3,3,4,1
1,1,2,21,76001.0,76.0,1,1,1,0.0,3,5,4,1
1,1,2,19,NOID,NOID,1,1,1,0.0,3,3,4,4
1,1,2,19,76001.0,76.0,1,1,1,0.0,3,3,5,2
1,1,2,20,76001.0,76.0,1,1,1,0.0,3,3,3,3
1,1,2,22,76001.0,76.0,1,1,1,0.0,3,4,4,1
1,1,1,35,76111.0,76.0,2,1,2,0.0,3,2,3,4
1,1,1,25,76001.0,76.0,1,1,1,0.0,3,4,4,2
1,1,1,55,76001.0,76.0,1,1,1,0.0,3,2,2,0
1,1,1,19,76001.0,76.0,1,1,1,0.0,3,4,4,1
1,1,1,23,76126.0,76.0,3,1,1,0.0,1,1,1,0
1,1,1,30,19001.0,19.0,3,1,1,0.0,1,2,3,0
1,1,1,19,76563.0,76.0,1,1,1,0.0,1,2,2,0
1,1,2,18,5045.0,5.0,1,1,1,0.0,1,3,4,4
1,1,2,31,19573.0,19.0,1,1,1,0.0,1,3,3,3
1,1,2,18,11001.0,11.0,1,1,2,0.0,1,3,4,2
3,1,2,17,11001.0,11.0,1,1,2,0.0,1,5,4,2
3,1,1,17,11001.0,11.0,1,1,2,0.0,1,3,3,3
1,1,1,18,11001.0,11.0,1,1,2,0.0,1,4,2,0
1,1,2,18,11001.0,11.0,1,1,2,0.0,1,3,4,0
1,1,2,22,11001.0,11.0,3,1,2,0.0,2,3,4,3
1,1,2,23,11001.0,11.0,3,1,2,0.0,2,3,4,3
1,1,1,22,11001.0,11.0,3,1,2,0.0,2,3,3,3
1,1,1,23,15759.0,15.0,3,1,2,0.0,2,3,3,0
1,1,2,21,11001.0,11.0,3,1,2,0.0,2,3,4,0
1,1,2,28,11001.0,11.0,3,1,2,0.0,2,3,4,2
1,1,2,24,11001.0,11.0,3,1,2,0.0,2,2,3,5
1,1,2,28,11001.0,11.0,3,1,2,0.0,2,3,3,5
1,1,2,18,27250.0,27.0,1,1,1,0.0,3,3,3,0
1,1,1,37,27250.0,27.0,1,1,1,0.0,1,2,2,6
1,1,1,60,27250.0,27.0,1,1,1,0.0,1,3,2,0
1,1,2,37,76109.0,76.0,1,1,1,0.0,1,3,2,0
1,1,1,41,76109.0,76.0,1,1,1,0.0,1,3,3,0
1,1,1,28,41001.0,41.0,3,1,2,0.0,1,2,4,3
3,1,2,17,41006.0,41.0,3,1,2,0.0,1,3,3,0
1,1,1,18,41006.0,41.0,3,1,2,0.0,1,3,3,0
3,1,2,17,41006.0,41.0,3,1,2,0.0,1,3,4,2
1,1,2,24,41006.0,41.0,3,1,2,0.0,1,3,3,0
1,1,2,24,41001.0,41.0,1,1,2,0.0,2,4,4,1
1,1,2,18,41001.0,41.0,1,1,2,0.0,2,5,5,3
1,1,2,18,41001.0,41.0,1,1,2,0.0,2,3,3,0
1,1,2,22,41001.0,41.0,1,1,2,0.0,2,3,4,2
1,1,1,19,41001.0,41.0,1,1,2,0.0,2,3,4,5
1,1,1,21,41132.0,41.0,1,1,1,0.0,1,4,3,3
1,1,1,19,41132.0,41.0,1,1,1,0.0,1,3,3,2
1,1,1,28,41132.0,41.0,1,1,1,0.0,1,2,3,0
1,1,1,18,41132.0,41.0,1,1,1,0.0,1,3,4,2
1,1,1,18,41001.0,41.0,1,1,1,0.0,1,3,4,2
1,1,2,27,NOID,NOID,1,1,1,0.0,1,3,3,0
1,1,2,18,44430.0,44.0,1,1,1,0.0,1,2,3,5
1,1,1,20,70001.0,70.0,1,1,1,0.0,2,5,4,1
1,1,1,19,70001.0,70.0,1,1,1,0.0,2,4,3,3
1,1,1,19,70001.0,70.0,1,1,1,0.0,2,3,3,0
3,1,1,17,70001.0,70.0,1,1,1,0.0,2,3,3,6
1,1,1,18,5376.0,5.0,1,1,1,0.0,1,3,3,3
1,1,1,18,5376.0,5.0,1,1,1,0.0,1,2,3,0
1,1,2,18,76520.0,76.0,1,1,1,0.0,1,3,3,2
1,1,2,18,76520.0,76.0,1,1,1,0.0,1,2,3,5
1,1,1,18,76520.0,76.0,1,1,1,0.0,1,3,3,2
1,1,1,22,76520.0,76.0,1,1,1,0.0,1,3,3,2
1,1,1,19,76520.0,76.0,1,1,1,0.0,1,4,5,1
1,1,2,33,54498.0,54.0,1,1,1,0.0,1,3,4,0
1,1,1,36,54498.0,54.0,1,1,1,0.0,1,2,3,5
1,1,2,31,54498.0,54.0,1,1,1,0.0,1,3,3,4
1,1,2,28,11001.0,11.0,1,1,1,0.0,1,4,4,1
1,1,1,18,54498.0,54.0,1,1,1,0.0,1,2,2,0
1,1,1,24,54498.0,54.0,1,1,1,0.0,1,3,2,3
1,1,1,18,54498.0,54.0,1,1,1,0.0,1,3,3,0
1,1,1,29,11001.0,11.0,1,1,2,0.0,1,3,4,2
1,1,2,18,11001.0,11.0,1,1,2,0.0,1,4,5,1
1,1,2,21,11001.0,11.0,1,1,2,0.0,1,4,4,1
3,1,2,16,11001.0,11.0,1,1,2,0.0,1,5,5,1
1,1,2,18,11001.0,11.0,1,1,2,0.0,2,3,4,5
1,1,1,19,11001.0,11.0,1,1,2,0.0,2,3,3,4
1,1,1,18,11001.0,11.0,1,1,2,0.0,2,3,3,6
1,1,2,18,11001.0,11.0,1,1,2,0.0,1,5,3,2
1,1,2,19,11001.0,11.0,1,1,2,0.0,1,3,3,5
1,1,1,20,11001.0,11.0,1,1,2,0.0,1,4,4,1
1,1,2,18,11001.0,11.0,1,1,2,0.0,1,3,4,0
1,1,1,19,11001.0,11.0,1,1,2,0.0,1,4,4,1
1,1,1,18,11001.0,11.0,1,1,2,0.0,1,3,3,5
1,1,2,20,68432.0,68.0,1,1,2,0.0,1,2,4,0
1,1,1,24,25754.0,25.0,3,1,2,0.0,1,3,3,5
1,1,2,28,25286.0,25.0,3,1,2,0.0,1,3,3,4
1,1,2,19,11001.0,11.0,1,1,1,0.0,1,4,4,1
1,1,1,19,11001.0,11.0,1,1,1,0.0,1,3,3,3
1,1,1,19,11001.0,11.0,1,1,1,0.0,1,3,2,5
1,1,2,18,11001.0,11.0,1,1,1,0.0,1,3,3,0
1,1,1,20,11001.0,11.0,1,1,1,0.0,1,3,4,2
1,1,1,26,5001.0,5.0,3,1,1,0.0,1,3,4,6
1,1,1,24,5001.0,5.0,3,1,1,0.0,1,3,3,5
1,1,2,20,5001.0,5.0,3,1,1,0.0,1,3,3,0
1,1,2,30,17614.0,17.0,1,1,2,0.0,1,5,4,1
1,1,1,25,5001.0,5.0,1,1,2,0.0,2,3,4,5
1,1,2,19,25269.0,25.0,1,1,2,0.0,3,3,3,5
1,1,1,22,8001.0,8.0,1,1,2,0.0,3,5,4,2
1,1,1,23,8001.0,8.0,1,1,2,0.0,3,3,4,4
1,1,1,18,11001.0,11.0,1,1,2,0.0,3,2,3,0
1,1,1,30,8758.0,8.0,1,1,2,0.0,3,3,3,0
1,1,2,21,23466.0,23.0,1,1,2,0.0,3,2,2,0
1,1,1,48,11001.0,11.0,1,1,2,0.0,3,3,3,4
4,1,2,9,8001.0,8.0,2,1,2,0.0,1,5,4,2
1,1,2,38,11001.0,11.0,1,1,2,0.0,1,2,3,0
1,1,1,50,47189.0,47.0,1,1,2,0.0,1,2,4,6
3,1,2,18,54001.0,54.0,1,1,2,0.0,1,4,4,2
1,1,1,9,47189.0,47.0,1,1,2,0.0,1,3,3,0
1,1,1,22,44650.0,44.0,3,1,1,0.0,3,3,3,0
3,1,2,17,47001.0,47.0,1,1,1,0.0,3,3,3,0
1,1,2,21,47001.0,47.0,1,1,1,0.0,3,3,3,5
1,1,1,24,47001.0,47.0,1,1,1,0.0,3,2,2,0
1,1,2,58,NOID,NOID,3,1,2,0.0,3,2,3,5
1,1,1,19,47001.0,47.0,1,1,1,0.0,1,3,2,6
1,1,2,35,47268.0,47.0,3,1,2,0.0,1,2,3,6
1,1,2,19,20001.0,20.0,3,1,2,0.0,1,4,4,2
1,1,2,23,68001.0,68.0,3,1,2,0.0,1,3,4,0
1,1,1,24,44430.0,44.0,3,1,2,0.0,1,3,2,0
1,1,2,26,11001.0,11.0,3,1,2,0.0,1,3,3,0
3,1,1,10,47001.0,47.0,3,1,2,0.0,1,3,3,0
1,1,2,25,11001.0,11.0,1,1,1,0.0,1,4,4,1
1,1,1,21,11001.0,11.0,1,1,1,0.0,1,3,5,1
1,1,1,25,11001.0,11.0,1,1,1,0.0,1,4,3,3
1,1,2,22,11001.0,11.0,1,1,2,0.0,1,3,4,2
1,1,1,18,11001.0,11.0,1,1,2,0.0,1,3,3,0
1,1,1,19,11001.0,11.0,1,1,2,0.0,1,3,4,3
1,1,1,19,11001.0,11.0,3,1,2,0.0,1,4,3,2
1,1,1,25,52356.0,52.0,3,1,2,0.0,1,2,3,4
3,1,2,17,52356.0,52.0,3,1,2,0.0,1,4,4,3
1,1,1,19,52356.0,52.0,3,1,2,0.0,1,3,2,0
3,1,2,16,52356.0,52.0,3,1,2,0.0,1,3,3,3
1,1,2,29,52356.0,52.0,3,1,2,0.0,1,3,3,6
1,1,2,18,52356.0,52.0,3,1,2,0.0,1,4,4,1
3,1,2,17,52224.0,52.0,3,1,2,0.0,1,5,4,1
1,1,1,18,52356.0,52.0,3,1,2,0.0,1,2,3,4
1,1,1,35,52001.0,52.0,3,1,2,0.0,1,3,4,2
3,1,1,17,52356.0,52.0,3,1,2,0.0,1,2,3,0
3,1,2,17,52356.0,52.0,3,1,2,0.0,1,3,3,4
1,1,2,19,52356.0,52.0,3,1,2,0.0,1,3,3,4
1,1,2,20,52224.0,52.0,3,1,2,0.0,1,3,3,6
3,1,2,16,52215.0,52.0,3,1,2,0.0,1,3,3,0
1,1,2,22,52227.0,52.0,3,1,2,0.0,1,3,3,0
1,1,2,19,52356.0,52.0,3,1,2,0.0,1,3,3,0
1,1,1,33,52356.0,52.0,3,1,2,0.0,1,3,2,6
1,1,1,28,52573.0,52.0,3,1,2,0.0,1,2,4,5
1,1,2,19,52323.0,52.0,3,1,2,0.0,1,3,3,4
1,1,2,29,27001.0,27.0,1,1,1,0.0,3,2,2,0
1,1,2,55,8001.0,8.0,1,1,2,1.0,1,2,3,4
1,1,2,19,11001.0,11.0,3,1,2,0.0,1,5,5,1
1,1,2,18,8001.0,8.0,1,1,1,0.0,1,3,3,1
1,1,2,22,11001.0,11.0,1,1,1,0.0,1,3,4,2
1,1,2,25,11001.0,11.0,1,1,1,0.0,1,3,4,2
1,1,1,21,11001.0,11.0,1,1,1,0.0,1,4,4,2
1,1,2,24,11001.0,11.0,1,1,1,0.0,1,5,4,1
1,1,2,18,11001.0,11.0,3,1,1,0.0,2,4,4,1
1,1,2,19,11001.0,11.0,3,1,1,0.0,2,3,4,1
1,1,2,19,11001.0,11.0,1,1,2,0.0,1,3,4,2
1,1,2,23,11001.0,11.0,1,1,2,0.0,1,3,4,1
1,1,2,20,11001.0,11.0,1,1,2,0.0,1,4,4,2
1,1,2,20,11001.0,11.0,1,1,1,0.0,3,3,3,2
1,1,1,18,11001.0,11.0,1,1,1,0.0,1,4,4,1
1,1,2,22,11001.0,11.0,1,1,1,0.0,1,5,4,1
1,1,1,19,11001.0,11.0,3,1,1,0.0,1,3,4,1
1,1,1,26,11001.0,11.0,3,1,1,0.0,1,2,2,5
1,1,2,20,11001.0,11.0,3,1,1,0.0,1,3,4,2
1,1,2,32,11001.0,11.0,3,1,1,0.0,1,2,3,4
1,1,2,19,50001.0,50.0,1,1,1,0.0,1,3,4,2
1,1,2,18,11001.0,11.0,1,1,1,0.0,1,3,4,2
1,1,2,19,73001.0,73.0,1,1,1,0.0,1,3,3,5
1,1,1,18,25754.0,25.0,1,1,1,0.0,1,3,4,2
1,1,2,18,25269.0,25.0,1,1,1,0.0,1,3,3,0
1,1,1,19,63001.0,63.0,1,1,1,0.0,3,3,3,0
3,1,2,17,63190.0,63.0,1,1,1,0.0,3,3,3,0
1,1,2,19,NOID,NOID,1,1,1,0.0,3,2,3,6
1,1,2,21,11001.0,11.0,1,1,1,0.0,3,4,3,2
1,1,1,21,63190.0,63.0,1,1,1,0.0,3,3,3,3
1,1,1,21,66682.0,66.0,1,1,1,0.0,1,3,3,3
3,1,1,16,66170.0,66.0,1,1,1,0.0,1,2,2,6
1,1,2,23,66170.0,66.0,1,1,1,0.0,1,3,3,0
1,1,1,34,17001.0,17.0,1,1,1,0.0,1,2,3,0
1,1,1,20,66170.0,66.0,1,1,1,0.0,1,4,3,2
3,1,2,17,68001.0,68.0,1,1,2,0.0,1,3,3,0
1,1,1,33,68001.0,68.0,1,1,2,0.0,1,1,1,0
1,1,1,20,68276.0,68.0,1,1,2,0.0,1,3,4,1
1,1,1,21,68001.0,68.0,1,1,2,0.0,1,3,3,0
1,1,1,47,68001.0,68.0,1,1,2,0.0,1,3,3,0
1,1,1,20,68001.0,68.0,1,1,2,0.0,1,3,2,0
1,1,1,18,68001.0,68.0,1,1,2,0.0,1,3,3,6
3,1,1,17,68001.0,68.0,1,1,2,0.0,1,3,3,5
1,1,2,23,68081.0,68.0,1,1,2,0.0,1,3,3,0
1,1,1,20,68235.0,68.0,1,1,2,0.0,1,3,3,6
1,1,1,26,5001.0,5.0,1,1,2,0.0,1,3,3,4
1,1,2,25,68001.0,68.0,1,1,2,0.0,3,3,4,2
1,1,1,29,68001.0,68.0,1,1,2,0.0,3,3,3,3
1,1,1,21,68276.0,68.0,1,1,2,0.0,3,3,4,3
1,1,2,23,68001.0,68.0,1,1,2,0.0,3,3,4,1
1,1,2,21,68001.0,68.0,1,1,2,0.0,3,3,3,0
1,1,2,31,11001.0,11.0,1,1,2,0.0,3,4,5,1
1,1,2,31,68307.0,68.0,1,1,2,0.0,3,2,4,4
1,1,2,29,68001.0,68.0,1,1,2,0.0,3,3,3,4
1,1,1,18,68001.0,68.0,1,1,2,0.0,3,3,3,6
1,1,2,19,68001.0,68.0,1,1,2,0.0,3,3,3,4
1,1,1,24,68547.0,68.0,1,1,1,0.0,1,4,4,4
1,1,2,22,68547.0,68.0,1,1,1,0.0,1,3,4,4
1,1,2,21,68001.0,68.0,1,1,1,0.0,1,3,3,0
1,1,1,30,68547.0,68.0,1,1,1,0.0,1,3,4,1
3,1,2,17,68081.0,68.0,3,1,2,0.0,1,2,2,0
1,1,2,18,68081.0,68.0,3,1,2,0.0,1,4,3,3
1,1,2,39,50006.0,50.0,3,1,2,0.0,1,3,2,6
1,1,2,20,68081.0,68.0,3,1,2,0.0,1,3,2,0
1,1,1,18,68081.0,68.0,3,1,2,0.0,1,2,3,6
3,1,2,18,68081.0,68.0,3,1,2,0.0,1,3,3,3
1,1,2,34,68081.0,68.0,3,1,2,0.0,1,3,3,5
3,1,2,17,68081.0,68.0,3,1,2,0.0,1,2,3,0
1,1,2,20,68081.0,68.0,3,1,2,0.0,1,4,3,0
1,1,1,18,68081.0,68.0,3,1,2,0.0,1,3,3,0
1,1,1,21,5893.0,5.0,3,1,2,0.0,1,2,3,0
1,1,2,9,68081.0,68.0,3,1,2,0.0,1,3,3,6
3,1,2,16,68081.0,68.0,3,1,2,0.0,1,3,2,0
3,1,2,18,68081.0,68.0,3,1,2,0.0,1,3,4,0
1,1,1,21,68081.0,68.0,3,1,2,0.0,1,3,3,0
1,1,1,21,5893.0,5.0,3,1,2,0.0,1,2,3,0
1,1,1,46,68081.0,68.0,3,1,2,0.0,1,3,3,0
1,1,1,19,68081.0,68.0,3,1,2,0.0,1,3,3,0
1,1,1,31,68081.0,68.0,3,1,2,0.0,1,3,3,6
1,1,1,22,68081.0,68.0,3,1,2,0.0,1,2,3,0
1,1,1,20,68081.0,68.0,3,1,2,0.0,1,3,3,0
1,1,2,19,68081.0,68.0,3,1,2,0.0,1,3,3,0
1,1,1,20,68081.0,68.0,3,1,2,0.0,1,2,3,0
1,1,2,21,68081.0,68.0,3,1,2,0.0,1,3,4,4
1,1,2,20,68081.0,68.0,3,1,2,0.0,1,2,3,0
1,1,2,27,68081.0,68.0,3,1,2,0.0,1,2,3,0
1,1,2,29,68081.0,68.0,3,1,2,0.0,1,3,2,0
1,1,1,27,68081.0,68.0,3,1,2,0.0,1,2,3,5
3,1,2,17,68081.0,68.0,3,1,2,0.0,1,3,3,0
1,1,1,46,68081.0,68.0,3,1,2,0.0,1,2,3,6
1,1,1,34,68081.0,68.0,3,1,2,0.0,1,2,3,0
3,1,1,17,68081.0,68.0,3,1,2,0.0,1,3,3,4
1,1,1,18,68081.0,68.0,3,1,2,0.0,1,3,3,0
1,1,1,18,68081.0,68.0,3,1,2,0.0,1,3,3,5
1,1,1,44,68081.0,68.0,3,1,2,0.0,1,1,3,0
1,1,2,27,23001.0,23.0,1,1,2,0.0,1,3,3,0
2,1,2,18,23001.0,23.0,1,1,2,0.0,1,3,3,0
1,1,2,21,8758.0,8.0,1,1,2,0.0,1,4,3,5
1,1,1,50,76111.0,76.0,1,1,2,0.0,3,3,3,2
1,1,1,30,11001.0,11.0,3,1,2,0.0,1,3,3,0
1,1,1,20,25214.0,25.0,3,1,2,0.0,1,3,3,0
1,1,2,29,11001.0,11.0,3,1,2,0.0,1,2,3,4
3,1,2,17,11001.0,11.0,3,1,2,0.0,1,4,3,3
